comparison,cluster,module,test,mode_note,n_total,n_groupA,n_groupB,n_paired,estimate,estimate_type,ci_lower,ci_upper,statistic,p_value,p_adj
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.04007040296107099,HL_shift,-0.5230281284760767,1.1877753225815533,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.009280341135741128,HL_shift,-0.04104056779513394,0.07216316596723939,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.07984309158566952,HL_shift,-0.27852653311726694,0.016654838376266155,3,0.08273102231510242,0.9959058091958094
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.031409526791210535,HL_shift,-0.10849142142331195,0.0705517222609884,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.01913222169726497,HL_shift,-0.22375427134866682,0.07185394043027533,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.0013669761973074401,HL_shift,-0.012277430623606707,0.01644257483358171,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.00389419324658885,HL_shift,-0.033676478350559536,0.04826324837323833,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-8.206704505180958e-4,HL_shift,-0.043209973766264606,0.03753356945690562,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.03839533307867201,HL_shift,-0.29576172321795613,0.09887091374919119,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.01168214956846839,HL_shift,-0.07564194406652723,0.05127832977447205,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.0016689713836941498,HL_shift,-0.030017417876080286,0.018113431124644742,12,1,1
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,6.977060088161954e-4,HL_shift,-0.050947345384630645,0.05373129184401987,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.005376544446014668,HL_shift,-0.09076296300134694,0.036207508085161606,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.13837246330423256,HL_shift,-0.3545877122783068,0.1471834809569586,4,0.12578642463893996,0.9959058091958094
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.006616740175559785,HL_shift,-0.2208713511669208,0.04291722221651199,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",11: Naïve B cell,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.011600989632591617,HL_shift,-0.2568984227194936,0.02493938640122021,5,0.1845725528398829,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.008509019774989565,HL_shift,-0.06789935410849406,0.053352818381771555,12,1,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.029650671532069618,HL_shift,-0.028284946456201027,0.04859406704122024,17,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.017413267457058675,HL_shift,-0.06498121797426507,0.030207695170375824,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.05115358302977672,HL_shift,-0.17371058564972752,0.039808976035319577,5,0.1845725528398829,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.017768060529176163,HL_shift,-0.10905918518252822,0.08213924962353625,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.001203797070149601,HL_shift,-0.06715373498499155,0.07216575488806798,12,1,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0027203592554702104,HL_shift,-0.06415658609980301,0.039837724818523615,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.007103571037035638,HL_shift,-0.08057022425851047,0.06160678817472641,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.09483578500671269,HL_shift,-0.372709605688266,0.2991100926687853,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.014507525216792397,HL_shift,-0.07291788897423904,0.025539271101017027,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0010863828224571036,HL_shift,-0.07618722978379612,0.02262020600902829,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.004050439407737279,HL_shift,-0.024964956044103637,0.03178626714743371,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.018470234492382408,HL_shift,-0.14290721887354216,0.20870095061395005,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.02443373967974368,HL_shift,-0.08280331498925647,0.11886236324973273,16,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0046734570210892334,HL_shift,-0.1164517894325021,0.1327354167089616,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.04448958770735242,HL_shift,-0.7636259049167873,1.0180290931713976,12,1,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.006281309314037831,HL_shift,-0.24807234358811758,0.16624116636562547,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.03690729752487591,HL_shift,-0.7488541614518474,0.6334030694660484,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.014002943761757536,HL_shift,-0.10469000926687072,0.16724437798652697,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,3.353114544583967e-4,HL_shift,-0.19185415835463604,0.1457725797160168,12,1,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.005647591266065044,HL_shift,-0.009115671795911487,0.037215205164861195,17,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0050844472626094496,HL_shift,-0.0015572063717448409,0.011862854137757586,21,0.08273102231510242,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.045115697249671995,HL_shift,-0.14052440501216604,0.09153170738733252,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.02427119838850489,HL_shift,-0.10085995056869104,0.11953417021398795,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.07554814433940665,HL_shift,-0.04209332103119233,0.18844046765920722,19,0.1845725528398829,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.049451813714467774,HL_shift,-0.16446879100422607,0.2286943148360198,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.05711273791608855,HL_shift,-0.22049927802852842,1.0386711325377915,16,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.015001735126971344,HL_shift,-0.051346347711564044,0.10574204047294725,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.06095803691969728,HL_shift,-0.23673304128399159,0.20805495947268232,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.006809752854707286,HL_shift,-0.05950953865885842,0.15445162741724272,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.023274243069650008,HL_shift,-0.13408862695923673,0.03274006807864745,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.04554487344249125,HL_shift,-0.5170205417066084,0.5034006142374056,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.024024100590275543,HL_shift,-1.0022645685514489,1.352099372567504,12,1,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.038743458347973846,HL_shift,-0.1839736393571016,0.4792534834730722,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.03690729752487591,HL_shift,-0.7488541614518474,0.6334030694660484,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.007298611718309221,HL_shift,-0.07636856124138588,0.11749909453518018,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.02793355245562846,HL_shift,-0.062474932492705235,0.1367133686217081,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.011257898857824012,HL_shift,-0.011498354016990245,0.06134699419264443,19,0.1845725528398829,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.016295244515056657,HL_shift,-0.11723827845176613,0.14722411852372458,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.03932602208352928,HL_shift,-0.14880456162720962,0.055673321612863286,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.033842855460092525,HL_shift,-0.19177957030680293,0.10265618127495194,17,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",12: DNAM1+ CD4 T cell,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0055192909729209205,HL_shift,-0.15648171279544756,0.06012887302524466,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.02061568841503549,HL_shift,-0.11892252371224854,0.056618061553112574,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.010484427396920785,HL_shift,-0.04971358818637697,0.030240402451486577,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.007852735655791095,HL_shift,-0.05797357399123047,0.0416884369997125,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.09453448456520615,HL_shift,-0.25824011900125343,0.032784193288574105,3,0.08273102231510242,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.01957563559182072,HL_shift,-0.09130947719940705,0.04136195503123388,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.03965876084860896,HL_shift,-0.05714243582031159,0.10019950542448518,21,0.08273102231510242,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.009450397656200319,HL_shift,-0.04086478811114299,0.013843346117888438,6,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.00635395982877871,HL_shift,-0.08072771505024519,0.07058744108122299,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.12500065215691636,HL_shift,-0.35759764549117445,0.2436993161921782,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.01990822282146957,HL_shift,-0.11664480536553376,0.024448866971539935,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0053266138068774165,HL_shift,-0.0293334972302069,0.04000857549959313,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.009615176116266682,HL_shift,-0.034619636808187644,0.04494061169516747,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.028110288160874686,HL_shift,-0.07908871496375035,0.1160860847892552,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,11,8,3,0,4.024351328217879e-4,HL_shift,-0.157512045252166,0.1478559780049556,12,1,1
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.012670106515278286,HL_shift,-0.11421389884671174,0.18115076243956585,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.002751705212223454,HL_shift,-0.035654329382590694,0.036528326179096876,12,1,1
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,1.4358736892950048e-4,HL_shift,-0.03358205323937184,0.022635125048947304,12,1,1
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.07720307651405461,HL_shift,-0.3560257939814135,0.12507910222067392,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-4.310770863461778e-4,HL_shift,-0.019214501603345136,0.07512229151621518,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.007684097143964578,HL_shift,-0.018691406582770728,0.03141136063960017,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.003347940944866559,HL_shift,-0.01510487301490381,0.036704787550854344,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0021207322956323478,HL_shift,-0.00218214511407756,0.006766150768722968,18,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0021715546941150406,HL_shift,-0.09372323021977996,0.07488961947996835,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.06638996992387272,HL_shift,-0.13831164001835014,0.07997820058989044,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.044953885735075305,HL_shift,-0.1732194545422843,0.08103560043032429,5,0.1845725528398829,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.042345566369072565,HL_shift,-0.1695326379432568,0.5546513122687234,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.023145757529189848,HL_shift,-0.4333895489338271,1.3007711640051585,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.005510635094022789,HL_shift,-0.03450400609346989,0.05458272494556838,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.13586788492371046,HL_shift,-0.30564610960063154,0.03202707407005838,2,0.05247949955924659,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.02273288577761214,HL_shift,-0.07411531942780815,0.06142285700509009,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.007831157128152275,HL_shift,-0.1375397876762231,0.05792001824738233,12,1,1
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.0033136941649538967,HL_shift,-0.030877512430900592,0.016959937599268636,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0013498345918965013,HL_shift,-0.04105521882042479,0.05529386810300882,12,1,1
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.006818668518828782,HL_shift,-0.0523259799690272,0.03277673498472759,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",13: Transitional B cell,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.07720307651405461,HL_shift,-0.3560257939814135,0.12507910222067392,9,0.6098340436734594,0.9959058091958094
